year,month,index_name,country,close,monthly_return_pct,volatility_pct,market_phase
2018,May,Nikkei 225,Japan,36406.63,-0.4,2.07,Trade War Jitters
2018,Jun,Nikkei 225,Japan,36819.01,0.6,1.78,Trade War Jitters
2018,Jul,Nikkei 225,Japan,37737.6,-0.61,2.09,Trade War Jitters
2018,Aug,Nikkei 225,Japan,36619.89,0.31,3.98,Trade War Jitters
2018,Sep,Nikkei 225,Japan,36524.35,-0.45,1.97,Trade War Jitters
2018,Oct,Nikkei 225,Japan,36056.58,-0.11,1.68,Trade War Jitters
2018,Nov,Nikkei 225,Japan,35539.91,-0.99,4.75,Trade War Jitters
2018,Dec,Nikkei 225,Japan,35616.94,0.25,1.77,Trade War Jitters
2019,Jan,Nikkei 225,Japan,36110.32,0.84,3.83,Bull Market
2019,Feb,Nikkei 225,Japan,35957.19,0.64,3.91,Bull Market
2019,Mar,Nikkei 225,Japan,37400.36,0.6,3.12,Bull Market
2019,Apr,Nikkei 225,Japan,37825.42,-0.48,2.21,Bull Market
2019,May,Nikkei 225,Japan,38775.36,-0.87,3.12,Bull Market
2019,Jun,Nikkei 225,Japan,39410.85,0.18,2.02,Bull Market
2019,Jul,Nikkei 225,Japan,40097.9,-0.04,1.91,Bull Market
2019,Aug,Nikkei 225,Japan,41969.72,0.9,4.21,Bull Market
2019,Sep,Nikkei 225,Japan,41646.28,-0.19,1.62,Bull Market
2019,Oct,Nikkei 225,Japan,43493.29,0.33,2.65,Bull Market
2019,Nov,Nikkei 225,Japan,44612.06,0.93,3.77,Bull Market
2019,Dec,Nikkei 225,Japan,44691.91,-0.4,2.97,Bull Market
2020,Jan,Nikkei 225,Japan,44755.39,-0.22,10.9,COVID Crash & Recovery
2020,Feb,Nikkei 225,Japan,44042.88,-0.75,9.3,COVID Crash & Recovery
2020,Mar,Nikkei 225,Japan,43999.92,-0.35,10.9,COVID Crash & Recovery
2020,Apr,Nikkei 225,Japan,44683.83,-0.55,11.18,COVID Crash & Recovery
2020,May,Nikkei 225,Japan,43921.33,0.19,11,COVID Crash & Recovery
2020,Jun,Nikkei 225,Japan,44060.59,0.5,9.23,COVID Crash & Recovery
2020,Jul,Nikkei 225,Japan,44548.77,0.07,8.63,COVID Crash & Recovery
2020,Aug,Nikkei 225,Japan,46398.59,-0.59,10.49,COVID Crash & Recovery
2020,Sep,Nikkei 225,Japan,46880.8,0.17,10.66,COVID Crash & Recovery
2020,Oct,Nikkei 225,Japan,48625,0.37,10.81,COVID Crash & Recovery
2020,Nov,Nikkei 225,Japan,48460.54,0.7,10.62,COVID Crash & Recovery
2020,Dec,Nikkei 225,Japan,47775.1,0.03,9.81,COVID Crash & Recovery
2021,Jan,Nikkei 225,Japan,48505.25,-0.99,2.45,Post-COVID Bull
2021,Feb,Nikkei 225,Japan,50918.48,-0.92,4.66,Post-COVID Bull
2021,Mar,Nikkei 225,Japan,52563.27,-0.18,2.17,Post-COVID Bull
2021,Apr,Nikkei 225,Japan,52555.76,0.84,3.64,Post-COVID Bull
2021,May,Nikkei 225,Japan,52334.75,-0.89,2.37,Post-COVID Bull
2021,Jun,Nikkei 225,Japan,53706.96,0.73,4.28,Post-COVID Bull
2021,Jul,Nikkei 225,Japan,53519.46,-0.54,4.06,Post-COVID Bull
2021,Aug,Nikkei 225,Japan,55780.35,-0.28,1.98,Post-COVID Bull
2021,Sep,Nikkei 225,Japan,55405.86,-0.55,1.64,Post-COVID Bull
2021,Oct,Nikkei 225,Japan,54901.02,0.5,3.87,Post-COVID Bull
2021,Nov,Nikkei 225,Japan,54677.54,-0.26,3.31,Post-COVID Bull
2021,Dec,Nikkei 225,Japan,55988.34,-0.41,2.81,Post-COVID Bull
2022,Jan,Nikkei 225,Japan,53373.77,-0.2,2.42,Rate Hike Bear
2022,Feb,Nikkei 225,Japan,51698.21,-0.04,3.85,Rate Hike Bear
2022,Mar,Nikkei 225,Japan,50779.81,0.91,3.19,Rate Hike Bear
2022,Apr,Nikkei 225,Japan,49280.97,-0.32,4.12,Rate Hike Bear
2022,May,Nikkei 225,Japan,48508.33,0.75,4.09,Rate Hike Bear
2022,Jun,Nikkei 225,Japan,48390,-0.93,4.33,Rate Hike Bear
2022,Jul,Nikkei 225,Japan,47947.25,-0.99,2.77,Rate Hike Bear
2022,Aug,Nikkei 225,Japan,47570.82,-0.66,3.99,Rate Hike Bear
2022,Sep,Nikkei 225,Japan,45402.39,0.63,2.38,Rate Hike Bear
2022,Oct,Nikkei 225,Japan,45178.89,0.15,2.16,Rate Hike Bear
2022,Nov,Nikkei 225,Japan,45565.69,-0.63,3.68,Rate Hike Bear
2022,Dec,Nikkei 225,Japan,45434.46,0.25,4.03,Rate Hike Bear
2023,Jan,Nikkei 225,Japan,47374.23,-0.31,3.28,AI Bull
2023,Feb,Nikkei 225,Japan,48103.03,-0.16,1.54,AI Bull
2023,Mar,Nikkei 225,Japan,47904.79,0.57,4.07,AI Bull
2023,Apr,Nikkei 225,Japan,49970.03,-0.48,2.78,AI Bull
2023,May,Nikkei 225,Japan,50813.16,-0.37,1.43,AI Bull
2023,Jun,Nikkei 225,Japan,51317.23,-0.14,2.19,AI Bull
2023,Jul,Nikkei 225,Japan,52115.45,-0.9,3.76,AI Bull
2023,Aug,Nikkei 225,Japan,53763.27,-0.67,2.46,AI Bull
2023,Sep,Nikkei 225,Japan,54818.83,-0.77,3.12,AI Bull
2023,Oct,Nikkei 225,Japan,54322.22,-0.7,2.13,AI Bull
2023,Nov,Nikkei 225,Japan,54599.43,0.97,2.54,AI Bull
2023,Dec,Nikkei 225,Japan,55852.05,-0.76,1.83,AI Bull
2024,Jan,Nikkei 225,Japan,57801.77,-0.21,1.77,AI Bull
2024,Feb,Nikkei 225,Japan,57906.97,0.72,2.17,AI Bull
2024,Mar,Nikkei 225,Japan,57740.58,0.47,3.87,AI Bull
2024,Apr,Nikkei 225,Japan,58004.88,0.68,3.27,AI Bull
2024,May,Nikkei 225,Japan,60354.7,0.03,2.13,AI Bull
2024,Jun,Nikkei 225,Japan,62286.93,-0.21,4.01,AI Bull
2024,Jul,Nikkei 225,Japan,62650.32,-0.96,2.29,AI Bull
2024,Aug,Nikkei 225,Japan,62033.96,-0.72,2.04,AI Bull
2024,Sep,Nikkei 225,Japan,62952.89,-0.84,4.67,AI Bull
2024,Oct,Nikkei 225,Japan,64180.24,0.28,2.72,AI Bull
2024,Nov,Nikkei 225,Japan,66366.27,-0.7,1.81,AI Bull
2024,Dec,Nikkei 225,Japan,68588.92,0.8,4.36,AI Bull
2000,Jan,FTSE 100,UK,6131.45,0.33,3.61,Dot-com Peak
2000,Feb,FTSE 100,UK,6148.25,0.95,3.25,Dot-com Peak
2000,Mar,FTSE 100,UK,6170.54,-0.84,2.25,Dot-com Peak
2000,Apr,FTSE 100,UK,6141.46,0.14,3.3,Dot-com Peak
2000,May,FTSE 100,UK,6255.9,-0.44,1.58,Dot-com Peak
2000,Jun,FTSE 100,UK,6393.55,-0.3,2.98,Dot-com Peak
2000,Jul,FTSE 100,UK,6564.62,0.37,2.85,Dot-com Peak
2000,Aug,FTSE 100,UK,6535.2,-0.33,2.91,Dot-com Peak
2000,Sep,FTSE 100,UK,6685.31,-0.31,1.52,Dot-com Peak
2000,Oct,FTSE 100,UK,6875.09,-0.45,2.73,Dot-com Peak
2000,Nov,FTSE 100,UK,6987.92,0.89,2.66,Dot-com Peak
2000,Dec,FTSE 100,UK,7036.62,-0.31,2.14,Dot-com Peak
2001,Jan,FTSE 100,UK,6882.35,-0.44,1.53,Dot-com Crash
2001,Feb,FTSE 100,UK,6696.12,0.56,1.87,Dot-com Crash
2001,Mar,FTSE 100,UK,6694.45,0.41,1.64,Dot-com Crash
2001,Apr,FTSE 100,UK,6593.48,-0.52,1.73,Dot-com Crash
2001,May,FTSE 100,UK,6354.86,-0.94,2.74,Dot-com Crash
2001,Jun,FTSE 100,UK,6180.67,0.68,4.38,Dot-com Crash
2001,Jul,FTSE 100,UK,6033.28,-0.95,3.97,Dot-com Crash
2001,Aug,FTSE 100,UK,5791.28,-0.54,2.49,Dot-com Crash
2001,Sep,FTSE 100,UK,5814.37,0.49,1.41,Dot-com Crash
2001,Oct,FTSE 100,UK,5652.43,-0.71,4.2,Dot-com Crash
2001,Nov,FTSE 100,UK,5684.26,0.07,2.68,Dot-com Crash
2001,Dec,FTSE 100,UK,5467.38,0.23,3.5,Dot-com Crash
2002,Jan,FTSE 100,UK,5385.77,-0.63,2.2,Dot-com Crash
2002,Feb,FTSE 100,UK,5189.32,0.35,3.4,Dot-com Crash
2002,Mar,FTSE 100,UK,4982.02,-0.78,1.72,Dot-com Crash
2002,Apr,FTSE 100,UK,4769.63,-0.32,3.95,Dot-com Crash
2002,May,FTSE 100,UK,4671.83,-0.43,2.62,Dot-com Crash
2002,Jun,FTSE 100,UK,4528.62,0.74,3.59,Dot-com Crash
2002,Jul,FTSE 100,UK,4404.54,0.36,3.93,Dot-com Crash
2002,Aug,FTSE 100,UK,4375.84,-0.74,1.76,Dot-com Crash
2002,Sep,FTSE 100,UK,4279.75,0.41,1.5,Dot-com Crash
2002,Oct,FTSE 100,UK,4252.23,-0.09,3.64,Dot-com Crash
2002,Nov,FTSE 100,UK,4059.01,0.48,3.9,Dot-com Crash
2002,Dec,FTSE 100,UK,4087.11,0.31,2.28,Dot-com Crash
2003,Jan,FTSE 100,UK,4161.14,0.42,2.04,Recovery
2003,Feb,FTSE 100,UK,4197.94,-0.86,3.12,Recovery
2003,Mar,FTSE 100,UK,4353.56,-0.6,3.66,Recovery
2003,Apr,FTSE 100,UK,4484.05,0.3,1.61,Recovery
2003,May,FTSE 100,UK,4614.91,-0.82,4.39,Recovery
2003,Jun,FTSE 100,UK,4801.77,0.14,1.12,Recovery
2003,Jul,FTSE 100,UK,4990.19,-0.5,3.41,Recovery
2003,Aug,FTSE 100,UK,4974.8,0.59,1.8,Recovery
2003,Sep,FTSE 100,UK,5216.41,-0.01,2.97,Recovery
2003,Oct,FTSE 100,UK,5326.18,0.12,3.13,Recovery
2003,Nov,FTSE 100,UK,5305.17,-0.56,1.69,Recovery
2003,Dec,FTSE 100,UK,5398.28,-0.51,3.91,Recovery
2004,Jan,FTSE 100,UK,5422.29,0.55,1.75,Bull Market
2004,Feb,FTSE 100,UK,5495.1,0.71,2.28,Bull Market
2004,Mar,FTSE 100,UK,5396.88,0.59,2.13,Bull Market
2004,Apr,FTSE 100,UK,5466.2,0.08,2.99,Bull Market
2004,May,FTSE 100,UK,5578.67,-0.14,1.23,Bull Market
2004,Jun,FTSE 100,UK,5550.63,0.75,4.36,Bull Market
2004,Jul,FTSE 100,UK,5707.44,-0.61,3.52,Bull Market
2004,Aug,FTSE 100,UK,5732.52,-0.46,3.87,Bull Market
2004,Sep,FTSE 100,UK,5924.23,-0.94,4.16,Bull Market
2004,Oct,FTSE 100,UK,5960.47,-0.14,1.19,Bull Market
2004,Nov,FTSE 100,UK,6037.66,-0.9,3.88,Bull Market
2004,Dec,FTSE 100,UK,6130.14,0.46,2.69,Bull Market
2005,Jan,FTSE 100,UK,6124.93,-0.63,1.71,Bull Market
2005,Feb,FTSE 100,UK,6119.46,-0.05,2.07,Bull Market
2005,Mar,FTSE 100,UK,6209.76,0.64,3.25,Bull Market
2005,Apr,FTSE 100,UK,6171.91,-0.27,1.75,Bull Market
2005,May,FTSE 100,UK,6073.59,-0.77,2.61,Bull Market
2005,Jun,FTSE 100,UK,5985.11,-0.3,3.7,Bull Market
2005,Jul,FTSE 100,UK,5985.74,-0.19,3.04,Bull Market
2005,Aug,FTSE 100,UK,5964.63,0.07,2.41,Bull Market
2005,Sep,FTSE 100,UK,5821.62,-0.78,2.64,Bull Market
2005,Oct,FTSE 100,UK,5677.71,-0.79,1.84,Bull Market
2005,Nov,FTSE 100,UK,5815.16,0.3,3.53,Bull Market
2005,Dec,FTSE 100,UK,5986.66,-0.32,3.64,Bull Market
2006,Jan,FTSE 100,UK,6111.46,0.93,3.05,Bull Market
2006,Feb,FTSE 100,UK,6004.35,0.58,2.63,Bull Market
2006,Mar,FTSE 100,UK,5947.16,-0.6,2.34,Bull Market
2006,Apr,FTSE 100,UK,5988.39,0.25,3.36,Bull Market
2006,May,FTSE 100,UK,6229.02,0.17,1.85,Bull Market
2006,Jun,FTSE 100,UK,6305.24,0.39,3.4,Bull Market
2006,Jul,FTSE 100,UK,6458.7,0.48,2.83,Bull Market
2006,Aug,FTSE 100,UK,6392.11,0.46,2.86,Bull Market
2006,Sep,FTSE 100,UK,6438.77,-0.01,2.89,Bull Market
2006,Oct,FTSE 100,UK,6670.25,0.31,3.59,Bull Market
2006,Nov,FTSE 100,UK,6801.12,0.56,4.31,Bull Market
2006,Dec,FTSE 100,UK,7018.66,-0.16,3.06,Bull Market
2007,Jan,FTSE 100,UK,7168.6,-0.49,3.63,Pre-GFC Peak
2007,Feb,FTSE 100,UK,7241.47,0.39,2.54,Pre-GFC Peak
2007,Mar,FTSE 100,UK,7253.14,-0.64,4.51,Pre-GFC Peak
2007,Apr,FTSE 100,UK,7425.88,-0.01,1.77,Pre-GFC Peak
2007,May,FTSE 100,UK,7673.26,0.08,1.82,Pre-GFC Peak
2007,Jun,FTSE 100,UK,7479.79,-0.79,2.89,Pre-GFC Peak
2007,Jul,FTSE 100,UK,7347.27,-0.84,2.36,Pre-GFC Peak
2007,Aug,FTSE 100,UK,7543.38,-0.65,4.04,Pre-GFC Peak
2007,Sep,FTSE 100,UK,7515.01,-0.23,2.79,Pre-GFC Peak
2007,Oct,FTSE 100,UK,7593.65,0.36,2.24,Pre-GFC Peak
2007,Nov,FTSE 100,UK,7778.44,-0.38,2.62,Pre-GFC Peak
2007,Dec,FTSE 100,UK,7952.43,0.63,1.85,Pre-GFC Peak
2008,Jan,FTSE 100,UK,7474.49,-0.4,8.92,Global Financial Crisis
2008,Feb,FTSE 100,UK,7068.81,1,10.88,Global Financial Crisis
2008,Mar,FTSE 100,UK,6848.16,-0.66,9.69,Global Financial Crisis
2008,Apr,FTSE 100,UK,6572.91,0.34,11.01,Global Financial Crisis
2008,May,FTSE 100,UK,6454.13,0.13,9.63,Global Financial Crisis
2008,Jun,FTSE 100,UK,6178.39,-0.54,8.96,Global Financial Crisis
2008,Jul,FTSE 100,UK,5775.69,-0.6,11.39,Global Financial Crisis
2008,Aug,FTSE 100,UK,5591.68,-0.96,9.46,Global Financial Crisis
2008,Sep,FTSE 100,UK,5379.75,0.49,9.25,Global Financial Crisis
2008,Oct,FTSE 100,UK,5224.92,0.53,10.58,Global Financial Crisis
2008,Nov,FTSE 100,UK,5103.65,0.32,9.05,Global Financial Crisis
2008,Dec,FTSE 100,UK,4825.54,0.81,8.73,Global Financial Crisis
2009,Jan,FTSE 100,UK,5053.97,-0.3,1.35,GFC Recovery
2009,Feb,FTSE 100,UK,5268.35,0.31,4.07,GFC Recovery
2009,Mar,FTSE 100,UK,5257.9,0.5,3.9,GFC Recovery
2009,Apr,FTSE 100,UK,5441.33,0.93,3.53,GFC Recovery
2009,May,FTSE 100,UK,5694.65,0.16,2.56,GFC Recovery
2009,Jun,FTSE 100,UK,5942.97,-0.58,1.77,GFC Recovery
2009,Jul,FTSE 100,UK,6170.31,0.73,3.32,GFC Recovery
2009,Aug,FTSE 100,UK,6170.65,0.51,1.66,GFC Recovery
2009,Sep,FTSE 100,UK,6444.8,-0.53,2.85,GFC Recovery
2009,Oct,FTSE 100,UK,6731.86,0.56,3.49,GFC Recovery
2009,Nov,FTSE 100,UK,7000.51,-0.36,3.78,GFC Recovery
2009,Dec,FTSE 100,UK,7321.17,0.15,3.58,GFC Recovery
2010,Jan,FTSE 100,UK,7418.47,0.92,4.73,Bull Market
2010,Feb,FTSE 100,UK,7454.36,0.67,3.21,Bull Market
2010,Mar,FTSE 100,UK,7731.67,-0.49,3.56,Bull Market
2010,Apr,FTSE 100,UK,7885.54,-0.96,2.46,Bull Market
2010,May,FTSE 100,UK,7781.14,-0.85,1.85,Bull Market
2010,Jun,FTSE 100,UK,7663.5,0.03,3.16,Bull Market
2010,Jul,FTSE 100,UK,7689.06,-0.55,2.6,Bull Market
2010,Aug,FTSE 100,UK,7797.94,0.25,2.89,Bull Market
2010,Sep,FTSE 100,UK,7893.18,-0.97,3.13,Bull Market
2010,Oct,FTSE 100,UK,8178.59,0.89,4.26,Bull Market
2010,Nov,FTSE 100,UK,8147.65,-0.74,3.66,Bull Market
2010,Dec,FTSE 100,UK,8294.94,-0.92,3.88,Bull Market
2011,Jan,FTSE 100,UK,8411.42,-0.43,3.23,Euro Debt Crisis
2011,Feb,FTSE 100,UK,8547.86,-0.9,3.73,Euro Debt Crisis
2011,Mar,FTSE 100,UK,8640.85,-0.11,3.57,Euro Debt Crisis
2011,Apr,FTSE 100,UK,8538.17,0.38,3.56,Euro Debt Crisis
2011,May,FTSE 100,UK,8771.8,-0.31,2.99,Euro Debt Crisis
2011,Jun,FTSE 100,UK,8726.39,-0.88,4.32,Euro Debt Crisis
2011,Jul,FTSE 100,UK,8956.14,0.54,2.21,Euro Debt Crisis
2011,Aug,FTSE 100,UK,8776.21,0.61,3.8,Euro Debt Crisis
2011,Sep,FTSE 100,UK,8865.29,0.27,3.2,Euro Debt Crisis
2011,Oct,FTSE 100,UK,8969.46,0.04,3.29,Euro Debt Crisis
2011,Nov,FTSE 100,UK,8710.76,0.5,3.4,Euro Debt Crisis
2011,Dec,FTSE 100,UK,8911.02,-0.88,2.59,Euro Debt Crisis
2012,Jan,FTSE 100,UK,9091.79,0.69,4.01,Recovery
2012,Feb,FTSE 100,UK,9233.02,-0.86,3.82,Recovery
2012,Mar,FTSE 100,UK,9207.41,0.66,4.23,Recovery
2012,Apr,FTSE 100,UK,9176.85,0.41,2.18,Recovery
2012,May,FTSE 100,UK,9102.55,-0.28,3.53,Recovery
2012,Jun,FTSE 100,UK,9103.6,0.37,3.75,Recovery
2012,Jul,FTSE 100,UK,9415.27,0.79,1.71,Recovery
2012,Aug,FTSE 100,UK,9314.41,-0.86,4.69,Recovery
2012,Sep,FTSE 100,UK,9629.49,-0.98,2.53,Recovery
2012,Oct,FTSE 100,UK,10040.64,0.58,3.38,Recovery
2012,Nov,FTSE 100,UK,10427.47,0.1,3.62,Recovery
2012,Dec,FTSE 100,UK,10550.77,-0.08,3.61,Recovery
2013,Jan,FTSE 100,UK,11034.09,0.76,2.13,Bull Market
2013,Feb,FTSE 100,UK,11246.73,0.8,1.98,Bull Market
2013,Mar,FTSE 100,UK,11236.57,-0.26,2.21,Bull Market
2013,Apr,FTSE 100,UK,11693.3,0.99,2.59,Bull Market
2013,May,FTSE 100,UK,12177.22,0.08,3.42,Bull Market
2013,Jun,FTSE 100,UK,12703.84,-0.86,4.38,Bull Market
2013,Jul,FTSE 100,UK,12857.52,-0.23,2.21,Bull Market
2013,Aug,FTSE 100,UK,13430.81,0.02,2.27,Bull Market
2013,Sep,FTSE 100,UK,13375.03,-0.3,1.86,Bull Market
2013,Oct,FTSE 100,UK,13367.05,0.9,3.51,Bull Market
2013,Nov,FTSE 100,UK,14034.14,0.69,4.17,Bull Market
2013,Dec,FTSE 100,UK,14149.15,-0.91,1.82,Bull Market
2014,Jan,FTSE 100,UK,14195.3,-0.72,1.8,Bull Market
2014,Feb,FTSE 100,UK,14422.9,0.92,2.95,Bull Market
2014,Mar,FTSE 100,UK,14172.92,-0.27,1.53,Bull Market
2014,Apr,FTSE 100,UK,13870.27,-0.68,2.53,Bull Market
2014,May,FTSE 100,UK,14045.05,0.09,2.74,Bull Market
2014,Jun,FTSE 100,UK,14546.5,0.94,3.27,Bull Market
2014,Jul,FTSE 100,UK,14744.87,0.88,2.2,Bull Market
2014,Aug,FTSE 100,UK,14461.19,0.98,4.07,Bull Market
2014,Sep,FTSE 100,UK,14399.59,0.97,2.09,Bull Market
2014,Oct,FTSE 100,UK,14220.72,0.03,1.67,Bull Market
2014,Nov,FTSE 100,UK,14066.22,0.66,4.01,Bull Market
2014,Dec,FTSE 100,UK,13845.09,-0.81,3.18,Bull Market
2015,Jan,FTSE 100,UK,14117.48,0.34,3.84,Volatility
2015,Feb,FTSE 100,UK,14112.87,-0.84,1.92,Volatility
2015,Mar,FTSE 100,UK,14159.84,-0.9,4.58,Volatility
2015,Apr,FTSE 100,UK,14061.93,-0.18,3.06,Volatility
2015,May,FTSE 100,UK,14310.12,0.98,3.2,Volatility
2015,Jun,FTSE 100,UK,14741.79,-0.3,1.3,Volatility
2015,Jul,FTSE 100,UK,15051.62,-0.29,3.35,Volatility
2015,Aug,FTSE 100,UK,15287.24,0.14,3.88,Volatility
2015,Sep,FTSE 100,UK,15720.19,-0.71,2.35,Volatility
2015,Oct,FTSE 100,UK,15834.39,-0.83,4.44,Volatility
2015,Nov,FTSE 100,UK,15960.53,0.47,1.8,Volatility
2015,Dec,FTSE 100,UK,16376.6,0.27,3.73,Volatility
2016,Jan,FTSE 100,UK,16715.69,-0.52,2.91,Recovery
2016,Feb,FTSE 100,UK,16411.59,0.03,1.13,Recovery
2016,Mar,FTSE 100,UK,16945.3,0.91,4.58,Recovery
2016,Apr,FTSE 100,UK,17279.93,0.77,4.55,Recovery
2016,May,FTSE 100,UK,17278.6,-0.97,2.81,Recovery
2016,Jun,FTSE 100,UK,17623.21,0.08,3.54,Recovery
2016,Jul,FTSE 100,UK,17719.59,-0.49,2.72,Recovery
2016,Aug,FTSE 100,UK,17723.22,-0.62,3.41,Recovery
2016,Sep,FTSE 100,UK,17441.3,-0.09,3.38,Recovery
2016,Oct,FTSE 100,UK,17524.08,-0.06,3.91,Recovery
2016,Nov,FTSE 100,UK,17792.67,0.52,3.92,Recovery
2016,Dec,FTSE 100,UK,17468.75,-0.61,2.58,Recovery
2017,Jan,FTSE 100,UK,18278.32,0.03,3.48,Bull Market
2017,Feb,FTSE 100,UK,18473.18,0.85,3.81,Bull Market
2017,Mar,FTSE 100,UK,19109.41,-0.53,2.39,Bull Market
2017,Apr,FTSE 100,UK,19063.95,0.88,4.65,Bull Market
2017,May,FTSE 100,UK,18866.98,0.77,3.01,Bull Market
2017,Jun,FTSE 100,UK,19146.55,0.4,2.56,Bull Market
2017,Jul,FTSE 100,UK,19187.38,-0.8,4.07,Bull Market
2017,Aug,FTSE 100,UK,18991.01,0.99,2.25,Bull Market
2017,Sep,FTSE 100,UK,19362.73,-0.99,3.66,Bull Market
2017,Oct,FTSE 100,UK,20052.19,-0.92,3.71,Bull Market
2017,Nov,FTSE 100,UK,19784.04,-0.91,2.55,Bull Market
2017,Dec,FTSE 100,UK,19507.32,0.27,2.1,Bull Market
2018,Jan,FTSE 100,UK,18946.57,-0.03,3.63,Trade War Jitters
2018,Feb,FTSE 100,UK,18336.14,0.76,4.09,Trade War Jitters
2018,Mar,FTSE 100,UK,18249.52,-0.96,3.25,Trade War Jitters
2018,Apr,FTSE 100,UK,18003.62,-0.28,4.07,Trade War Jitters
2018,May,FTSE 100,UK,18281.41,-0.2,1.32,Trade War Jitters
2018,Jun,FTSE 100,UK,17694.45,0.26,2.75,Trade War Jitters
2018,Jul,FTSE 100,UK,17808.93,-0.78,1.86,Trade War Jitters
2018,Aug,FTSE 100,UK,18018.2,-0.27,3.22,Trade War Jitters
2018,Sep,FTSE 100,UK,18287.61,-0.9,3.46,Trade War Jitters
2018,Oct,FTSE 100,UK,18471.47,-0.94,4.54,Trade War Jitters
2018,Nov,FTSE 100,UK,18645.07,-0.55,3.16,Trade War Jitters
2018,Dec,FTSE 100,UK,18775.67,-0.63,2.07,Trade War Jitters
2019,Jan,FTSE 100,UK,19381.33,0.98,3.14,Bull Market
2019,Feb,FTSE 100,UK,20350.69,-0.51,2.17,Bull Market
2019,Mar,FTSE 100,UK,21327.65,0.87,3.68,Bull Market
2019,Apr,FTSE 100,UK,22217.49,0.85,4.16,Bull Market
2019,May,FTSE 100,UK,23052.27,0.24,2.13,Bull Market
2019,Jun,FTSE 100,UK,23409.78,0.74,4.32,Bull Market
2019,Jul,FTSE 100,UK,24023.51,0.16,2.56,Bull Market
2019,Aug,FTSE 100,UK,24687.73,-0.06,3.88,Bull Market
2019,Sep,FTSE 100,UK,24877.15,-0.98,4.04,Bull Market
2019,Oct,FTSE 100,UK,25431.18,0.91,2.14,Bull Market
2019,Nov,FTSE 100,UK,26555.99,0.38,2.97,Bull Market
2019,Dec,FTSE 100,UK,27503.74,-0.75,3.73,Bull Market
2020,Jan,FTSE 100,UK,28204,0.58,9.5,COVID Crash & Recovery
2020,Feb,FTSE 100,UK,29178.51,0.47,9.89,COVID Crash & Recovery
2020,Mar,FTSE 100,UK,30302.76,-0.96,11.33,COVID Crash & Recovery
2020,Apr,FTSE 100,UK,30807.51,0.54,10.92,COVID Crash & Recovery
2020,May,FTSE 100,UK,30458.57,0.65,10.83,COVID Crash & Recovery
2020,Jun,FTSE 100,UK,30780.71,0.59,11.02,COVID Crash & Recovery
2020,Jul,FTSE 100,UK,30290.88,-0.07,8.37,COVID Crash & Recovery
2020,Aug,FTSE 100,UK,30330.96,-0.68,8.83,COVID Crash & Recovery
2020,Sep,FTSE 100,UK,31170.24,-0.31,9.64,COVID Crash & Recovery
2020,Oct,FTSE 100,UK,30725.64,0.66,10.3,COVID Crash & Recovery
2020,Nov,FTSE 100,UK,31010.14,-0.56,9.24,COVID Crash & Recovery
2020,Dec,FTSE 100,UK,30642.7,-0.54,9.43,COVID Crash & Recovery
2021,Jan,FTSE 100,UK,32054.95,-0.72,2.99,Post-COVID Bull
2021,Feb,FTSE 100,UK,32734.42,0.84,2.44,Post-COVID Bull
2021,Mar,FTSE 100,UK,34098.93,0.7,4.49,Post-COVID Bull
2021,Apr,FTSE 100,UK,34272.64,-0.15,2.84,Post-COVID Bull
2021,May,FTSE 100,UK,34201.35,0.91,2.63,Post-COVID Bull
2021,Jun,FTSE 100,UK,34992.24,-0.9,3.68,Post-COVID Bull
2021,Jul,FTSE 100,UK,36319.86,0.22,1.73,Post-COVID Bull
2021,Aug,FTSE 100,UK,36933.09,-0.89,1.95,Post-COVID Bull
2021,Sep,FTSE 100,UK,38485.71,-0.81,2.54,Post-COVID Bull
2021,Oct,FTSE 100,UK,40302.31,-0.38,3.31,Post-COVID Bull
2021,Nov,FTSE 100,UK,40918.88,0.7,2.22,Post-COVID Bull
2021,Dec,FTSE 100,UK,42405.3,-0.52,4.12,Post-COVID Bull
2022,Jan,FTSE 100,UK,40943.14,0.96,3.37,Rate Hike Bear
2022,Feb,FTSE 100,UK,39738.53,-0.73,1.67,Rate Hike Bear
2022,Mar,FTSE 100,UK,39435.99,-0.54,2.34,Rate Hike Bear
2022,Apr,FTSE 100,UK,39474.64,0.9,2.52,Rate Hike Bear
2022,May,FTSE 100,UK,38356.54,0.17,1.98,Rate Hike Bear
2022,Jun,FTSE 100,UK,37602.3,-0.16,3.08,Rate Hike Bear
2022,Jul,FTSE 100,UK,37781.73,-0.15,1.94,Rate Hike Bear
2022,Aug,FTSE 100,UK,36473.14,0.41,2.66,Rate Hike Bear
2022,Sep,FTSE 100,UK,34871.82,0.37,2,Rate Hike Bear
2022,Oct,FTSE 100,UK,34603.05,-0.31,3.39,Rate Hike Bear
2022,Nov,FTSE 100,UK,34903.46,0.25,3.51,Rate Hike Bear
2022,Dec,FTSE 100,UK,35029.59,0.42,4.33,Rate Hike Bear
2023,Jan,FTSE 100,UK,35680.08,-0.09,3.77,AI Bull
2023,Feb,FTSE 100,UK,35608.09,0.55,2.18,AI Bull
2023,Mar,FTSE 100,UK,36937.22,0.6,2.45,AI Bull
2023,Apr,FTSE 100,UK,38463.73,0.56,1.84,AI Bull
2023,May,FTSE 100,UK,38335.51,-0.09,3.37,AI Bull
2023,Jun,FTSE 100,UK,39982.59,-0.63,2.99,AI Bull
