year,region,sector,fuel_type,emissions_mt,gdp_billion,population_million
2008,Latin America,Industry,Nuclear,14.8,6239,793.3
2008,Latin America,Transport,Coal,63,6239,793.3
2008,Latin America,Transport,Oil,77.4,6239,793.3
2008,Latin America,Transport,Natural Gas,73.4,6239,793.3
2008,Latin America,Transport,Renewables,188,6239,793.3
2008,Latin America,Transport,Nuclear,12.7,6239,793.3
2008,Latin America,Buildings,Coal,32.9,6239,793.3
2008,Latin America,Buildings,Oil,38.1,6239,793.3
2008,Latin America,Buildings,Natural Gas,36.1,6239,793.3
2008,Latin America,Buildings,Renewables,94.5,6239,793.3
2008,Latin America,Buildings,Nuclear,6.7,6239,793.3
2008,Latin America,Agriculture,Coal,25.7,6239,793.3
2008,Latin America,Agriculture,Oil,30.2,6239,793.3
2008,Latin America,Agriculture,Natural Gas,29,6239,793.3
2008,Latin America,Agriculture,Renewables,76.4,6239,793.3
2008,Latin America,Agriculture,Nuclear,5.1,6239,793.3
2009,Latin America,Energy,Coal,129.2,6139,802.8
2009,Latin America,Energy,Oil,150.5,6139,802.8
2009,Latin America,Energy,Natural Gas,156.7,6139,802.8
2009,Latin America,Energy,Renewables,402.7,6139,802.8
2009,Latin America,Energy,Nuclear,26.2,6139,802.8
2009,Latin America,Industry,Coal,67.7,6139,802.8
2009,Latin America,Industry,Oil,85,6139,802.8
2009,Latin America,Industry,Natural Gas,84.4,6139,802.8
2009,Latin America,Industry,Renewables,220.4,6139,802.8
2009,Latin America,Industry,Nuclear,14.7,6139,802.8
2009,Latin America,Transport,Coal,63.5,6139,802.8
2009,Latin America,Transport,Oil,77.9,6139,802.8
2009,Latin America,Transport,Natural Gas,76.4,6139,802.8
2009,Latin America,Transport,Renewables,195.3,6139,802.8
2009,Latin America,Transport,Nuclear,13.7,6139,802.8
2009,Latin America,Buildings,Coal,30.4,6139,802.8
2009,Latin America,Buildings,Oil,37.4,6139,802.8
2009,Latin America,Buildings,Natural Gas,38.1,6139,802.8
2009,Latin America,Buildings,Renewables,96.4,6139,802.8
2009,Latin America,Buildings,Nuclear,6.7,6139,802.8
2009,Latin America,Agriculture,Coal,25.6,6139,802.8
2009,Latin America,Agriculture,Oil,30.6,6139,802.8
2009,Latin America,Agriculture,Natural Gas,29.6,6139,802.8
2009,Latin America,Agriculture,Renewables,80.9,6139,802.8
2009,Latin America,Agriculture,Nuclear,5.4,6139,802.8
2010,Latin America,Energy,Coal,118.2,6554,812.4
2010,Latin America,Energy,Oil,159.6,6554,812.4
2010,Latin America,Energy,Natural Gas,162.1,6554,812.4
2010,Latin America,Energy,Renewables,413.4,6554,812.4
2010,Latin America,Energy,Nuclear,27.7,6554,812.4
2010,Latin America,Industry,Coal,67.9,6554,812.4
2010,Latin America,Industry,Oil,86.6,6554,812.4
2010,Latin America,Industry,Natural Gas,88.6,6554,812.4
2010,Latin America,Industry,Renewables,225.4,6554,812.4
2010,Latin America,Industry,Nuclear,15.1,6554,812.4
2010,Latin America,Transport,Coal,59.2,6554,812.4
2010,Latin America,Transport,Oil,75.5,6554,812.4
2010,Latin America,Transport,Natural Gas,75.4,6554,812.4
2010,Latin America,Transport,Renewables,206.8,6554,812.4
2010,Latin America,Transport,Nuclear,13.7,6554,812.4
2010,Latin America,Buildings,Coal,31.3,6554,812.4
2010,Latin America,Buildings,Oil,37.8,6554,812.4
2010,Latin America,Buildings,Natural Gas,38.2,6554,812.4
2010,Latin America,Buildings,Renewables,108.4,6554,812.4
2010,Latin America,Buildings,Nuclear,7.2,6554,812.4
2010,Latin America,Agriculture,Coal,24.1,6554,812.4
2010,Latin America,Agriculture,Oil,32.3,6554,812.4
2010,Latin America,Agriculture,Natural Gas,31.2,6554,812.4
2010,Latin America,Agriculture,Renewables,86.5,6554,812.4
2010,Latin America,Agriculture,Nuclear,5.4,6554,812.4
2011,Latin America,Energy,Coal,124.3,6718,822.2
2011,Latin America,Energy,Oil,158.6,6718,822.2
2011,Latin America,Energy,Natural Gas,158.5,6718,822.2
2011,Latin America,Energy,Renewables,447.6,6718,822.2
2011,Latin America,Energy,Nuclear,29.1,6718,822.2
2011,Latin America,Industry,Coal,66.1,6718,822.2
2011,Latin America,Industry,Oil,83.8,6718,822.2
2011,Latin America,Industry,Natural Gas,90.5,6718,822.2
2011,Latin America,Industry,Renewables,234.9,6718,822.2
2011,Latin America,Industry,Nuclear,16.4,6718,822.2
2011,Latin America,Transport,Coal,60.5,6718,822.2
2011,Latin America,Transport,Oil,76.9,6718,822.2
2011,Latin America,Transport,Natural Gas,83,6718,822.2
2011,Latin America,Transport,Renewables,218.4,6718,822.2
2011,Latin America,Transport,Nuclear,14.1,6718,822.2
2011,Latin America,Buildings,Coal,29.9,6718,822.2
2011,Latin America,Buildings,Oil,37.8,6718,822.2
2011,Latin America,Buildings,Natural Gas,39.2,6718,822.2
2011,Latin America,Buildings,Renewables,113.5,6718,822.2
2011,Latin America,Buildings,Nuclear,7.3,6718,822.2
2011,Latin America,Agriculture,Coal,23.9,6718,822.2
2011,Latin America,Agriculture,Oil,32.3,6718,822.2
2011,Latin America,Agriculture,Natural Gas,31.1,6718,822.2
2011,Latin America,Agriculture,Renewables,89.2,6718,822.2
2011,Latin America,Agriculture,Nuclear,5.6,6718,822.2
2012,Latin America,Energy,Coal,118.1,6886,832.1
2012,Latin America,Energy,Oil,158.8,6886,832.1
2012,Latin America,Energy,Natural Gas,160.1,6886,832.1
2012,Latin America,Energy,Renewables,479.3,6886,832.1
2012,Latin America,Energy,Nuclear,28.6,6886,832.1
2012,Latin America,Industry,Coal,64,6886,832.1
2012,Latin America,Industry,Oil,88,6886,832.1
2012,Latin America,Industry,Natural Gas,92.6,6886,832.1
2012,Latin America,Industry,Renewables,261.6,6886,832.1
2012,Latin America,Industry,Nuclear,16.3,6886,832.1
2012,Latin America,Transport,Coal,58.1,6886,832.1
2012,Latin America,Transport,Oil,81,6886,832.1
2012,Latin America,Transport,Natural Gas,84.4,6886,832.1
2012,Latin America,Transport,Renewables,242.3,6886,832.1
2012,Latin America,Transport,Nuclear,14.8,6886,832.1
2012,Latin America,Buildings,Coal,30,6886,832.1
2012,Latin America,Buildings,Oil,41,6886,832.1
2012,Latin America,Buildings,Natural Gas,39.8,6886,832.1
2012,Latin America,Buildings,Renewables,121.8,6886,832.1
2012,Latin America,Buildings,Nuclear,7.6,6886,832.1
2012,Latin America,Agriculture,Coal,24.1,6886,832.1
2012,Latin America,Agriculture,Oil,32.3,6886,832.1
2012,Latin America,Agriculture,Natural Gas,32,6886,832.1
2012,Latin America,Agriculture,Renewables,92.9,6886,832.1
2012,Latin America,Agriculture,Nuclear,6.2,6886,832.1
2013,Latin America,Energy,Coal,113.6,7058,842
2013,Latin America,Energy,Oil,156.6,7058,842
2013,Latin America,Energy,Natural Gas,166.9,7058,842
2013,Latin America,Energy,Renewables,478.2,7058,842
2013,Latin America,Energy,Nuclear,31,7058,842
2013,Latin America,Industry,Coal,61.2,7058,842
2013,Latin America,Industry,Oil,86.3,7058,842
2013,Latin America,Industry,Natural Gas,89.1,7058,842
2013,Latin America,Industry,Renewables,280.3,7058,842
2013,Latin America,Industry,Nuclear,16.3,7058,842
2013,Latin America,Transport,Coal,59,7058,842
2013,Latin America,Transport,Oil,80.4,7058,842
2013,Latin America,Transport,Natural Gas,84.5,7058,842
2013,Latin America,Transport,Renewables,242.1,7058,842
2013,Latin America,Transport,Nuclear,14.8,7058,842
2013,Latin America,Buildings,Coal,27.3,7058,842
2013,Latin America,Buildings,Oil,41.2,7058,842
2013,Latin America,Buildings,Natural Gas,41.5,7058,842
2013,Latin America,Buildings,Renewables,120.9,7058,842
2013,Latin America,Buildings,Nuclear,7.8,7058,842
2013,Latin America,Agriculture,Coal,22.7,7058,842
2013,Latin America,Agriculture,Oil,31.2,7058,842
2013,Latin America,Agriculture,Natural Gas,34,7058,842
2013,Latin America,Agriculture,Renewables,99.3,7058,842
2013,Latin America,Agriculture,Nuclear,6,7058,842
2014,Latin America,Energy,Coal,113.9,7235,852.1
2014,Latin America,Energy,Oil,165.2,7235,852.1
2014,Latin America,Energy,Natural Gas,174.4,7235,852.1
2014,Latin America,Energy,Renewables,536.8,7235,852.1
2014,Latin America,Energy,Nuclear,30.9,7235,852.1
2014,Latin America,Industry,Coal,62.2,7235,852.1
2014,Latin America,Industry,Oil,87.2,7235,852.1
2014,Latin America,Industry,Natural Gas,97.3,7235,852.1
2014,Latin America,Industry,Renewables,288,7235,852.1
2014,Latin America,Industry,Nuclear,17.4,7235,852.1
2014,Latin America,Transport,Coal,55.6,7235,852.1
2014,Latin America,Transport,Oil,80.2,7235,852.1
2014,Latin America,Transport,Natural Gas,86.5,7235,852.1
2014,Latin America,Transport,Renewables,269.2,7235,852.1
2014,Latin America,Transport,Nuclear,15.7,7235,852.1
2014,Latin America,Buildings,Coal,26.6,7235,852.1
2014,Latin America,Buildings,Oil,39,7235,852.1
2014,Latin America,Buildings,Natural Gas,43.3,7235,852.1
2014,Latin America,Buildings,Renewables,129.3,7235,852.1
2014,Latin America,Buildings,Nuclear,8.2,7235,852.1
2014,Latin America,Agriculture,Coal,22.6,7235,852.1
2014,Latin America,Agriculture,Oil,32.1,7235,852.1
2014,Latin America,Agriculture,Natural Gas,33.1,7235,852.1
2014,Latin America,Agriculture,Renewables,102.1,7235,852.1
2014,Latin America,Agriculture,Nuclear,6.4,7235,852.1
2015,Latin America,Energy,Coal,105,7416,862.4
2015,Latin America,Energy,Oil,158.1,7416,862.4
2015,Latin America,Energy,Natural Gas,174.9,7416,862.4
2015,Latin America,Energy,Renewables,543.9,7416,862.4
2015,Latin America,Energy,Nuclear,33.9,7416,862.4
2015,Latin America,Industry,Coal,59.3,7416,862.4
2015,Latin America,Industry,Oil,90.8,7416,862.4
2015,Latin America,Industry,Natural Gas,94.3,7416,862.4
2015,Latin America,Industry,Renewables,305.6,7416,862.4
2015,Latin America,Industry,Nuclear,17.2,7416,862.4
2015,Latin America,Transport,Coal,55.5,7416,862.4
2015,Latin America,Transport,Oil,81.3,7416,862.4
2015,Latin America,Transport,Natural Gas,87.8,7416,862.4
2015,Latin America,Transport,Renewables,277.7,7416,862.4
2015,Latin America,Transport,Nuclear,16.3,7416,862.4
2015,Latin America,Buildings,Coal,25.8,7416,862.4
2015,Latin America,Buildings,Oil,40.5,7416,862.4
2015,Latin America,Buildings,Natural Gas,44.9,7416,862.4
2015,Latin America,Buildings,Renewables,132.1,7416,862.4
2015,Latin America,Buildings,Nuclear,8.5,7416,862.4
2015,Latin America,Agriculture,Coal,21.2,7416,862.4
2015,Latin America,Agriculture,Oil,32.6,7416,862.4
2015,Latin America,Agriculture,Natural Gas,35.6,7416,862.4
2015,Latin America,Agriculture,Renewables,105.8,7416,862.4
2015,Latin America,Agriculture,Nuclear,6.7,7416,862.4
2016,Latin America,Energy,Coal,104.4,7601,872.7
2016,Latin America,Energy,Oil,166.9,7601,872.7
2016,Latin America,Energy,Natural Gas,174.3,7601,872.7
2016,Latin America,Energy,Renewables,564.3,7601,872.7
2016,Latin America,Energy,Nuclear,33.9,7601,872.7
2016,Latin America,Industry,Coal,57,7601,872.7
2016,Latin America,Industry,Oil,87.8,7601,872.7
2016,Latin America,Industry,Natural Gas,100.6,7601,872.7
2016,Latin America,Industry,Renewables,323.4,7601,872.7
2016,Latin America,Industry,Nuclear,17.8,7601,872.7
2016,Latin America,Transport,Coal,50.5,7601,872.7
2016,Latin America,Transport,Oil,82.6,7601,872.7
2016,Latin America,Transport,Natural Gas,88.8,7601,872.7
2016,Latin America,Transport,Renewables,298.9,7601,872.7
2016,Latin America,Transport,Nuclear,17.1,7601,872.7
2016,Latin America,Buildings,Coal,25.4,7601,872.7
2016,Latin America,Buildings,Oil,41.4,7601,872.7
2016,Latin America,Buildings,Natural Gas,44.7,7601,872.7
2016,Latin America,Buildings,Renewables,142.9,7601,872.7
2016,Latin America,Buildings,Nuclear,8.1,7601,872.7
2016,Latin America,Agriculture,Coal,20.2,7601,872.7
2016,Latin America,Agriculture,Oil,32.9,7601,872.7
2016,Latin America,Agriculture,Natural Gas,36.2,7601,872.7
2016,Latin America,Agriculture,Renewables,115.4,7601,872.7
2016,Latin America,Agriculture,Nuclear,6.5,7601,872.7
2017,Latin America,Energy,Coal,101.5,7791,883.2
2017,Latin America,Energy,Oil,166.3,7791,883.2
2017,Latin America,Energy,Natural Gas,176.4,7791,883.2
2017,Latin America,Energy,Renewables,602.8,7791,883.2
2017,Latin America,Energy,Nuclear,35.7,7791,883.2
2017,Latin America,Industry,Coal,56.6,7791,883.2
2017,Latin America,Industry,Oil,88.2,7791,883.2
2017,Latin America,Industry,Natural Gas,101.1,7791,883.2
2017,Latin America,Industry,Renewables,338.1,7791,883.2
2017,Latin America,Industry,Nuclear,19.3,7791,883.2
2017,Latin America,Transport,Coal,50.8,7791,883.2
2017,Latin America,Transport,Oil,77.7,7791,883.2
2017,Latin America,Transport,Natural Gas,91.6,7791,883.2
2017,Latin America,Transport,Renewables,301.9,7791,883.2
2017,Latin America,Transport,Nuclear,17.2,7791,883.2
2017,Latin America,Buildings,Coal,24.8,7791,883.2
2017,Latin America,Buildings,Oil,39.8,7791,883.2
2017,Latin America,Buildings,Natural Gas,47.4,7791,883.2
2017,Latin America,Buildings,Renewables,156.7,7791,883.2
2017,Latin America,Buildings,Nuclear,8.8,7791,883.2
2017,Latin America,Agriculture,Coal,19.3,7791,883.2
2017,Latin America,Agriculture,Oil,31.3,7791,883.2
2017,Latin America,Agriculture,Natural Gas,37.5,7791,883.2
2017,Latin America,Agriculture,Renewables,118.1,7791,883.2
2017,Latin America,Agriculture,Nuclear,7.1,7791,883.2
2018,Latin America,Energy,Coal,93.4,7986,893.8
2018,Latin America,Energy,Oil,166.9,7986,893.8
2018,Latin America,Energy,Natural Gas,184.1,7986,893.8
2018,Latin America,Energy,Renewables,643.4,7986,893.8
2018,Latin America,Energy,Nuclear,35.7,7986,893.8
2018,Latin America,Industry,Coal,52,7986,893.8
2018,Latin America,Industry,Oil,87.2,7986,893.8
2018,Latin America,Industry,Natural Gas,100.1,7986,893.8
2018,Latin America,Industry,Renewables,359.4,7986,893.8
2018,Latin America,Industry,Nuclear,20,7986,893.8
2018,Latin America,Transport,Coal,46.8,7986,893.8
2018,Latin America,Transport,Oil,79.8,7986,893.8
2018,Latin America,Transport,Natural Gas,97,7986,893.8
2018,Latin America,Transport,Renewables,327.6,7986,893.8
2018,Latin America,Transport,Nuclear,17.7,7986,893.8
2018,Latin America,Buildings,Coal,23.4,7986,893.8
2018,Latin America,Buildings,Oil,40.4,7986,893.8
2018,Latin America,Buildings,Natural Gas,46.3,7986,893.8
2018,Latin America,Buildings,Renewables,153.6,7986,893.8
2018,Latin America,Buildings,Nuclear,8.7,7986,893.8
2018,Latin America,Agriculture,Coal,19.2,7986,893.8
2018,Latin America,Agriculture,Oil,31.2,7986,893.8
2018,Latin America,Agriculture,Natural Gas,38.4,7986,893.8
2018,Latin America,Agriculture,Renewables,127.6,7986,893.8
2018,Latin America,Agriculture,Nuclear,7.3,7986,893.8
2019,Latin America,Energy,Coal,94.9,8186,904.5
2019,Latin America,Energy,Oil,158.6,8186,904.5
2019,Latin America,Energy,Natural Gas,188.9,8186,904.5
2019,Latin America,Energy,Renewables,656.3,8186,904.5
2019,Latin America,Energy,Nuclear,37.8,8186,904.5
2019,Latin America,Industry,Coal,51.4,8186,904.5
2019,Latin America,Industry,Oil,90.8,8186,904.5
2019,Latin America,Industry,Natural Gas,107.9,8186,904.5
2019,Latin America,Industry,Renewables,369.8,8186,904.5
2019,Latin America,Industry,Nuclear,21,8186,904.5
2019,Latin America,Transport,Coal,46,8186,904.5
2019,Latin America,Transport,Oil,80.9,8186,904.5
2019,Latin America,Transport,Natural Gas,94.9,8186,904.5
2019,Latin America,Transport,Renewables,324.1,8186,904.5
2019,Latin America,Transport,Nuclear,18.9,8186,904.5
2019,Latin America,Buildings,Coal,22.8,8186,904.5
2019,Latin America,Buildings,Oil,39.4,8186,904.5
2019,Latin America,Buildings,Natural Gas,47.1,8186,904.5
2019,Latin America,Buildings,Renewables,165.9,8186,904.5
2019,Latin America,Buildings,Nuclear,9.5,8186,904.5
2019,Latin America,Agriculture,Coal,17.7,8186,904.5
2019,Latin America,Agriculture,Oil,33.7,8186,904.5
2019,Latin America,Agriculture,Natural Gas,38.1,8186,904.5
2019,Latin America,Agriculture,Renewables,133.9,8186,904.5
2019,Latin America,Agriculture,Nuclear,7.2,8186,904.5
2020,Latin America,Energy,Coal,80.2,7887,915.4
2020,Latin America,Energy,Oil,158.2,7887,915.4
2020,Latin America,Energy,Natural Gas,184.6,7887,915.4
2020,Latin America,Energy,Renewables,640.4,7887,915.4
2020,Latin America,Energy,Nuclear,36.7,7887,915.4
2020,Latin America,Industry,Coal,46.4,7887,915.4
2020,Latin America,Industry,Oil,82,7887,915.4
2020,Latin America,Industry,Natural Gas,101.7,7887,915.4
2020,Latin America,Industry,Renewables,359.2,7887,915.4
2020,Latin America,Industry,Nuclear,19.8,7887,915.4
2020,Latin America,Transport,Coal,41.1,7887,915.4
2020,Latin America,Transport,Oil,76.7,7887,915.4
2020,Latin America,Transport,Natural Gas,90.7,7887,915.4
2020,Latin America,Transport,Renewables,324,7887,915.4
2020,Latin America,Transport,Nuclear,18.4,7887,915.4
2020,Latin America,Buildings,Coal,20.1,7887,915.4
2020,Latin America,Buildings,Oil,39.6,7887,915.4
2020,Latin America,Buildings,Natural Gas,45.3,7887,915.4
2020,Latin America,Buildings,Renewables,157,7887,915.4
2020,Latin America,Buildings,Nuclear,9.2,7887,915.4
2020,Latin America,Agriculture,Coal,16.2,7887,915.4
2020,Latin America,Agriculture,Oil,31,7887,915.4
2020,Latin America,Agriculture,Natural Gas,35.7,7887,915.4
2020,Latin America,Agriculture,Renewables,128.8,7887,915.4
2020,Latin America,Agriculture,Nuclear,6.9,7887,915.4
2021,Latin America,Energy,Coal,83.8,8600,926.4
2021,Latin America,Energy,Oil,161.6,8600,926.4
2021,Latin America,Energy,Natural Gas,193.6,8600,926.4
2021,Latin America,Energy,Renewables,708,8600,926.4
2021,Latin America,Energy,Nuclear,39,8600,926.4
2021,Latin America,Industry,Coal,46.2,8600,926.4
2021,Latin America,Industry,Oil,87.9,8600,926.4
2021,Latin America,Industry,Natural Gas,107.6,8600,926.4
2021,Latin America,Industry,Renewables,390.5,8600,926.4
2021,Latin America,Industry,Nuclear,21.6,8600,926.4
2021,Latin America,Transport,Coal,43.1,8600,926.4
2021,Latin America,Transport,Oil,78.1,8600,926.4
2021,Latin America,Transport,Natural Gas,102.3,8600,926.4
2021,Latin America,Transport,Renewables,355.8,8600,926.4
2021,Latin America,Transport,Nuclear,18.8,8600,926.4
2021,Latin America,Buildings,Coal,20.7,8600,926.4
2021,Latin America,Buildings,Oil,41,8600,926.4
2021,Latin America,Buildings,Natural Gas,48.5,8600,926.4
2021,Latin America,Buildings,Renewables,173.2,8600,926.4
2021,Latin America,Buildings,Nuclear,9.5,8600,926.4
2021,Latin America,Agriculture,Coal,16.9,8600,926.4
2021,Latin America,Agriculture,Oil,32.9,8600,926.4
2021,Latin America,Agriculture,Natural Gas,39.3,8600,926.4
2021,Latin America,Agriculture,Renewables,145.4,8600,926.4
2021,Latin America,Agriculture,Nuclear,7.5,8600,926.4
2022,Latin America,Energy,Coal,78.7,8815,937.5
2022,Latin America,Energy,Oil,165.6,8815,937.5
2022,Latin America,Energy,Natural Gas,198.5,8815,937.5
2022,Latin America,Energy,Renewables,743.5,8815,937.5
2022,Latin America,Energy,Nuclear,39.7,8815,937.5
2022,Latin America,Industry,Coal,45.5,8815,937.5
2022,Latin America,Industry,Oil,88.6,8815,937.5
2022,Latin America,Industry,Natural Gas,113.1,8815,937.5
2022,Latin America,Industry,Renewables,424.2,8815,937.5
2022,Latin America,Industry,Nuclear,22.6,8815,937.5
2022,Latin America,Transport,Coal,39.9,8815,937.5
2022,Latin America,Transport,Oil,83.8,8815,937.5
2022,Latin America,Transport,Natural Gas,101.7,8815,937.5
2022,Latin America,Transport,Renewables,382.2,8815,937.5
2022,Latin America,Transport,Nuclear,19.4,8815,937.5
2022,Latin America,Buildings,Coal,20.3,8815,937.5
2022,Latin America,Buildings,Oil,39.9,8815,937.5
2022,Latin America,Buildings,Natural Gas,49.4,8815,937.5
2022,Latin America,Buildings,Renewables,195.9,8815,937.5
2022,Latin America,Buildings,Nuclear,9.9,8815,937.5
2022,Latin America,Agriculture,Coal,16.2,8815,937.5
2022,Latin America,Agriculture,Oil,32.5,8815,937.5
2022,Latin America,Agriculture,Natural Gas,39.7,8815,937.5
2022,Latin America,Agriculture,Renewables,148.8,8815,937.5
2022,Latin America,Agriculture,Nuclear,7.9,8815,937.5
2023,Latin America,Energy,Coal,78.1,9035,948.7
2023,Latin America,Energy,Oil,161,9035,948.7
2023,Latin America,Energy,Natural Gas,215.3,9035,948.7
2023,Latin America,Energy,Renewables,774.9,9035,948.7
2023,Latin America,Energy,Nuclear,39.7,9035,948.7
2023,Latin America,Industry,Coal,43.2,9035,948.7
2023,Latin America,Industry,Oil,88.5,9035,948.7
2023,Latin America,Industry,Natural Gas,116.2,9035,948.7
2023,Latin America,Industry,Renewables,416.3,9035,948.7
2023,Latin America,Industry,Nuclear,22.2,9035,948.7
2023,Latin America,Transport,Coal,38.5,9035,948.7
2023,Latin America,Transport,Oil,83.6,9035,948.7
2023,Latin America,Transport,Natural Gas,101.1,9035,948.7
2023,Latin America,Transport,Renewables,387,9035,948.7
2023,Latin America,Transport,Nuclear,20.5,9035,948.7
2023,Latin America,Buildings,Coal,18.3,9035,948.7
2023,Latin America,Buildings,Oil,42.1,9035,948.7
2023,Latin America,Buildings,Natural Gas,50,9035,948.7
2023,Latin America,Buildings,Renewables,201.3,9035,948.7
2023,Latin America,Buildings,Nuclear,10.4,9035,948.7
2023,Latin America,Agriculture,Coal,15,9035,948.7
2023,Latin America,Agriculture,Oil,33.5,9035,948.7
2023,Latin America,Agriculture,Natural Gas,42,9035,948.7
2023,Latin America,Agriculture,Renewables,158.6,9035,948.7
2023,Latin America,Agriculture,Nuclear,8.2,9035,948.7
2024,Latin America,Energy,Coal,70.1,9261,960.1
2024,Latin America,Energy,Oil,172.3,9261,960.1
2024,Latin America,Energy,Natural Gas,208.6,9261,960.1
2024,Latin America,Energy,Renewables,806.6,9261,960.1
2024,Latin America,Energy,Nuclear,42.6,9261,960.1
2024,Latin America,Industry,Coal,40,9261,960.1
2024,Latin America,Industry,Oil,91,9261,960.1
2024,Latin America,Industry,Natural Gas,120.3,9261,960.1
2024,Latin America,Industry,Renewables,446.6,9261,960.1
2024,Latin America,Industry,Nuclear,22.9,9261,960.1
2024,Latin America,Transport,Coal,36.6,9261,960.1
2024,Latin America,Transport,Oil,81.7,9261,960.1
2024,Latin America,Transport,Natural Gas,109.6,9261,960.1
2024,Latin America,Transport,Renewables,397.3,9261,960.1
2024,Latin America,Transport,Nuclear,21.4,9261,960.1
2024,Latin America,Buildings,Coal,18.4,9261,960.1
2024,Latin America,Buildings,Oil,41.5,9261,960.1
2024,Latin America,Buildings,Natural Gas,53,9261,960.1
2024,Latin America,Buildings,Renewables,196.4,9261,960.1
2024,Latin America,Buildings,Nuclear,10.9,9261,960.1
2024,Latin America,Agriculture,Coal,14.8,9261,960.1
2024,Latin America,Agriculture,Oil,33.6,9261,960.1
2024,Latin America,Agriculture,Natural Gas,43,9261,960.1
2024,Latin America,Agriculture,Renewables,159.6,9261,960.1
2024,Latin America,Agriculture,Nuclear,8.5,9261,960.1
1990,Africa,Energy,Coal,139.6,2500,1200
1990,Africa,Energy,Oil,117.1,2500,1200
1990,Africa,Energy,Natural Gas,80.2,2500,1200
1990,Africa,Energy,Renewables,18.6,2500,1200
1990,Africa,Energy,Nuclear,10.9,2500,1200
1990,Africa,Industry,Coal,74.5,2500,1200
1990,Africa,Industry,Oil,65.2,2500,1200
1990,Africa,Industry,Natural Gas,42.1,2500,1200
1990,Africa,Industry,Renewables,9.6,2500,1200
1990,Africa,Industry,Nuclear,5.9,2500,1200
1990,Africa,Transport,Coal,67.5,2500,1200
1990,Africa,Transport,Oil,56.6,2500,1200
1990,Africa,Transport,Natural Gas,40.6,2500,1200
1990,Africa,Transport,Renewables,8.9,2500,1200
1990,Africa,Transport,Nuclear,5.2,2500,1200
1990,Africa,Buildings,Coal,33.7,2500,1200
1990,Africa,Buildings,Oil,29.2,2500,1200
1990,Africa,Buildings,Natural Gas,20,2500,1200
1990,Africa,Buildings,Renewables,4.5,2500,1200
1990,Africa,Buildings,Nuclear,2.7,2500,1200
1990,Africa,Agriculture,Coal,27,2500,1200
1990,Africa,Agriculture,Oil,22.2,2500,1200
1990,Africa,Agriculture,Natural Gas,15.7,2500,1200
1990,Africa,Agriculture,Renewables,3.5,2500,1200
1990,Africa,Agriculture,Nuclear,2.1,2500,1200
1991,Africa,Energy,Coal,139.8,2595,1230
1991,Africa,Energy,Oil,115,2595,1230
1991,Africa,Energy,Natural Gas,82.4,2595,1230
1991,Africa,Energy,Renewables,30.6,2595,1230
1991,Africa,Energy,Nuclear,11.3,2595,1230
1991,Africa,Industry,Coal,72.7,2595,1230
1991,Africa,Industry,Oil,63.5,2595,1230
1991,Africa,Industry,Natural Gas,43.7,2595,1230
1991,Africa,Industry,Renewables,16.6,2595,1230
1991,Africa,Industry,Nuclear,6.2,2595,1230
1991,Africa,Transport,Coal,67.9,2595,1230
1991,Africa,Transport,Oil,60.8,2595,1230
1991,Africa,Transport,Natural Gas,42.2,2595,1230
1991,Africa,Transport,Renewables,15.2,2595,1230
1991,Africa,Transport,Nuclear,5.9,2595,1230
1991,Africa,Buildings,Coal,33.2,2595,1230
1991,Africa,Buildings,Oil,29,2595,1230
1991,Africa,Buildings,Natural Gas,20.3,2595,1230
1991,Africa,Buildings,Renewables,7.9,2595,1230
1991,Africa,Buildings,Nuclear,2.7,2595,1230
1991,Africa,Agriculture,Coal,27.3,2595,1230
1991,Africa,Agriculture,Oil,22.5,2595,1230
1991,Africa,Agriculture,Natural Gas,16.5,2595,1230
1991,Africa,Agriculture,Renewables,6.4,2595,1230
1991,Africa,Agriculture,Nuclear,2.3,2595,1230
1992,Africa,Energy,Coal,141.4,2694,1260.8
1992,Africa,Energy,Oil,114.1,2694,1260.8
1992,Africa,Energy,Natural Gas,87.2,2694,1260.8
1992,Africa,Energy,Renewables,46.4,2694,1260.8
1992,Africa,Energy,Nuclear,12.4,2694,1260.8
1992,Africa,Industry,Coal,75.2,2694,1260.8
1992,Africa,Industry,Oil,64.5,2694,1260.8
1992,Africa,Industry,Natural Gas,48,2694,1260.8
1992,Africa,Industry,Renewables,25,2694,1260.8
1992,Africa,Industry,Nuclear,6.8,2694,1260.8
1992,Africa,Transport,Coal,68.6,2694,1260.8
1992,Africa,Transport,Oil,59.5,2694,1260.8
1992,Africa,Transport,Natural Gas,41.1,2694,1260.8
1992,Africa,Transport,Renewables,22.7,2694,1260.8
1992,Africa,Transport,Nuclear,6.1,2694,1260.8
1992,Africa,Buildings,Coal,32.9,2694,1260.8
1992,Africa,Buildings,Oil,30.5,2694,1260.8
1992,Africa,Buildings,Natural Gas,22.1,2694,1260.8
1992,Africa,Buildings,Renewables,11.6,2694,1260.8
1992,Africa,Buildings,Nuclear,3,2694,1260.8
1992,Africa,Agriculture,Coal,26.4,2694,1260.8
1992,Africa,Agriculture,Oil,23.7,2694,1260.8
1992,Africa,Agriculture,Natural Gas,17.7,2694,1260.8
1992,Africa,Agriculture,Renewables,9.2,2694,1260.8
1992,Africa,Agriculture,Nuclear,2.4,2694,1260.8
1993,Africa,Energy,Coal,141.8,2796,1292.3
1993,Africa,Energy,Oil,123.4,2796,1292.3
